Macrotrends Data Download

NASDAQ Composite Index - 10 Year Daily Chart

DISCLAIMER AND TERMS OF USE: HISTORICAL DATA IS PROVIDED "AS IS" AND SOLELY
FOR INFORMATIONAL PURPOSES - NOT FOR TRADING PURPOSES OR ADVICE.
NEITHER MACROTRENDS LLC NOR ANY OF OUR INFORMATION PROVIDERS WILL BE LIABLE
FOR ANY DAMAGES RELATING TO YOUR USE OF THE DATA PROVIDED.



ATTRIBUTION: Proper attribution requires clear indication of the data source as "www.macrotrends.net".
A "dofollow" backlink to the originating page is also required if the data is displayed on a web page.


date, value
2016-11-23,5380.6780
2016-11-25,5398.9200
2016-11-28,5368.8130
2016-11-29,5379.9180
2016-11-30,5323.6810
2016-12-01,5251.1070
2016-12-02,5255.6520
2016-12-05,5308.8920
2016-12-06,5333.0000
2016-12-07,5393.7620
2016-12-08,5417.3560
2016-12-09,5444.4980
2016-12-12,5412.5400
2016-12-13,5463.8290
2016-12-14,5436.6720
2016-12-15,5456.8540
2016-12-16,5437.1620
2016-12-19,5457.4410
2016-12-20,5483.9440
2016-12-21,5471.4330
2016-12-22,5447.4220
2016-12-23,5462.6890
2016-12-27,5487.4410
2016-12-28,5438.5560
2016-12-29,5432.0880
2016-12-30,5383.1170
2017-01-03,5429.0840
2017-01-04,5477.0050
2017-01-05,5487.9360
2017-01-06,5521.0550
2017-01-09,5531.8180
2017-01-10,5551.8180
2017-01-11,5563.6490
2017-01-12,5547.4870
2017-01-13,5574.1160
2017-01-17,5538.7270
2017-01-18,5555.6540
2017-01-19,5540.0810
2017-01-20,5555.3330
2017-01-23,5552.9430
2017-01-24,5600.9580
2017-01-25,5656.3390
2017-01-26,5655.1760
2017-01-27,5660.7820
2017-01-30,5613.7110
2017-01-31,5614.7860
2017-02-01,5642.6500
2017-02-02,5636.1970
2017-02-03,5666.7660
2017-02-06,5663.5520
2017-02-07,5674.2170
2017-02-08,5682.4540
2017-02-09,5715.1800
2017-02-10,5734.1270
2017-02-13,5763.9560
2017-02-14,5782.5720
2017-02-15,5819.4400
2017-02-16,5814.9000
2017-02-17,5838.5780
2017-02-21,5865.9490
2017-02-22,5860.6250
2017-02-23,5835.5070
2017-02-24,5845.3060
2017-02-27,5861.8990
2017-02-28,5825.4380
2017-03-01,5904.0290
2017-03-02,5861.2220
2017-03-03,5870.7530
2017-03-06,5849.1750
2017-03-07,5833.9290
2017-03-08,5837.5520
2017-03-09,5838.8070
2017-03-10,5861.7260
2017-03-13,5875.7840
2017-03-14,5856.8160
2017-03-15,5900.0470
2017-03-16,5900.7600
2017-03-17,5900.9970
2017-03-20,5901.5290
2017-03-21,5793.8250
2017-03-22,5821.6410
2017-03-23,5817.6930
2017-03-24,5828.7380
2017-03-27,5840.3740
2017-03-28,5875.1400
2017-03-29,5897.5470
2017-03-30,5914.3440
2017-03-31,5911.7380
2017-04-03,5894.6830
2017-04-04,5898.6080
2017-04-05,5864.4780
2017-04-06,5878.9500
2017-04-07,5877.8120
2017-04-10,5880.9260
2017-04-11,5866.7720
2017-04-12,5836.1600
2017-04-13,5805.1500
2017-04-17,5856.7880
2017-04-18,5849.4710
2017-04-19,5863.0340
2017-04-20,5916.7770
2017-04-21,5910.5210
2017-04-24,5983.8190
2017-04-25,6025.4920
2017-04-26,6025.2260
2017-04-27,6048.9370
2017-04-28,6047.6060
2017-05-01,6091.6020
2017-05-02,6095.3660
2017-05-03,6072.5500
2017-05-04,6075.3370
2017-05-05,6100.7580
2017-05-08,6102.6600
2017-05-09,6120.5870
2017-05-10,6129.1430
2017-05-11,6115.9640
2017-05-12,6121.2320
2017-05-15,6149.6740
2017-05-16,6169.8700
2017-05-17,6011.2360
2017-05-18,6055.1300
2017-05-19,6083.7030
2017-05-22,6133.6180
2017-05-23,6138.7120
2017-05-24,6163.0240
2017-05-25,6205.2570
2017-05-26,6210.1940
2017-05-30,6203.1890
2017-05-31,6198.5170
2017-06-01,6246.8300
2017-06-02,6305.7960
2017-06-05,6295.6840
2017-06-06,6275.0580
2017-06-07,6297.3800
2017-06-08,6321.7640
2017-06-09,6207.9180
2017-06-12,6175.4650
2017-06-13,6220.3690
2017-06-14,6194.8920
2017-06-15,6165.5010
2017-06-16,6151.7580
2017-06-19,6239.0130
2017-06-20,6188.0310
2017-06-21,6233.9530
2017-06-22,6236.6850
2017-06-23,6265.2500
2017-06-26,6247.1490
2017-06-27,6146.6230
2017-06-28,6234.4150
2017-06-29,6144.3510
2017-06-30,6140.4200
2017-07-03,6110.0600
2017-07-05,6150.8550
2017-07-06,6089.4640
2017-07-07,6153.0790
2017-07-10,6176.3930
2017-07-11,6193.3050
2017-07-12,6261.1710
2017-07-13,6274.4370
2017-07-14,6312.4650
2017-07-17,6314.4310
2017-07-18,6344.3050
2017-07-19,6385.0420
2017-07-20,6390.0020
2017-07-21,6387.7540
2017-07-24,6410.8080
2017-07-25,6412.1730
2017-07-26,6422.7470
2017-07-27,6382.1860
2017-07-28,6374.6770
2017-07-31,6348.1230
2017-08-01,6362.9380
2017-08-02,6362.6450
2017-08-03,6340.3410
2017-08-04,6351.5640
2017-08-07,6383.7720
2017-08-08,6370.4600
2017-08-09,6352.3320
2017-08-10,6216.8720
2017-08-11,6256.5560
2017-08-14,6340.2320
2017-08-15,6333.0130
2017-08-16,6345.1090
2017-08-17,6221.9150
2017-08-18,6216.5270
2017-08-21,6213.1270
2017-08-22,6297.4780
2017-08-23,6278.4060
2017-08-24,6271.3260
2017-08-25,6265.6440
2017-08-28,6283.0150
2017-08-29,6301.8860
2017-08-30,6368.3090
2017-08-31,6428.6620
2017-09-01,6435.3310
2017-09-05,6375.5740
2017-09-06,6393.3140
2017-09-07,6397.8690
2017-09-08,6360.1910
2017-09-11,6432.2640
2017-09-12,6454.2820
2017-09-13,6460.1880
2017-09-14,6429.0840
2017-09-15,6448.4670
2017-09-18,6454.6390
2017-09-19,6461.3230
2017-09-20,6456.0440
2017-09-21,6422.6930
2017-09-22,6426.9220
2017-09-25,6370.5930
2017-09-26,6380.1640
2017-09-27,6453.2630
2017-09-28,6453.4510
2017-09-29,6495.9590
2017-10-02,6516.7180
2017-10-03,6531.7140
2017-10-04,6534.6270
2017-10-05,6585.3560
2017-10-06,6590.1800
2017-10-09,6579.7310
2017-10-10,6587.2510
2017-10-11,6603.5480
2017-10-12,6591.5100
2017-10-13,6605.8010
2017-10-16,6624.0050
2017-10-17,6623.6570
2017-10-18,6624.2200
2017-10-19,6605.0670
2017-10-20,6629.0530
2017-10-23,6586.8260
2017-10-24,6598.4300
2017-10-25,6563.8910
2017-10-26,6556.7740
2017-10-27,6701.2630
2017-10-30,6698.9630
2017-10-31,6727.6690
2017-11-01,6716.5330
2017-11-02,6714.9430
2017-11-03,6764.4350
2017-11-06,6786.4360
2017-11-07,6767.7830
2017-11-08,6789.1180
2017-11-09,6750.0530
2017-11-10,6750.9390
2017-11-13,6757.5950
2017-11-14,6737.8720
2017-11-15,6706.2080
2017-11-16,6793.2910
2017-11-17,6782.7910
2017-11-20,6790.7140
2017-11-21,6862.4800
2017-11-22,6867.3600
2017-11-24,6889.1600
2017-11-27,6878.5200
2017-11-28,6912.3600
2017-11-29,6824.3900
2017-11-30,6873.9700
2017-12-01,6847.5900
2017-12-04,6775.3700
2017-12-05,6762.2100
2017-12-06,6776.3800
2017-12-07,6812.8400
2017-12-08,6840.0800
2017-12-11,6875.0800
2017-12-12,6862.3200
2017-12-13,6875.8000
2017-12-14,6856.5300
2017-12-15,6936.5800
2017-12-18,6994.7600
2017-12-19,6963.8500
2017-12-20,6960.9600
2017-12-21,6965.3600
2017-12-22,6959.9600
2017-12-26,6936.2500
2017-12-27,6939.3400
2017-12-28,6950.1600
2017-12-29,6903.3900
2018-01-02,7006.9000
2018-01-03,7065.5300
2018-01-04,7077.9100
2018-01-05,7136.5600
2018-01-08,7157.3900
2018-01-09,7163.5800
2018-01-10,7153.5700
2018-01-11,7211.7800
2018-01-12,7261.0600
2018-01-16,7223.6900
2018-01-17,7298.2800
2018-01-18,7296.0500
2018-01-19,7336.3800
2018-01-22,7408.0300
2018-01-23,7460.2900
2018-01-24,7415.0600
2018-01-25,7411.1600
2018-01-26,7505.7700
2018-01-29,7466.5100
2018-01-30,7402.4800
2018-01-31,7411.4800
2018-02-01,7385.8600
2018-02-02,7240.9500
2018-02-05,6967.5300
2018-02-06,7115.8800
2018-02-07,7051.9800
2018-02-08,6777.1600
2018-02-09,6874.4900
2018-02-12,6981.9600
2018-02-13,7013.5100
2018-02-14,7143.6200
2018-02-15,7256.4300
2018-02-16,7239.4700
2018-02-20,7234.3100
2018-02-21,7218.2300
2018-02-22,7210.0900
2018-02-23,7337.3900
2018-02-26,7421.4600
2018-02-27,7330.3500
2018-02-28,7273.0100
2018-03-01,7180.5600
2018-03-02,7257.8700
2018-03-05,7330.7000
2018-03-06,7372.0100
2018-03-07,7396.6500
2018-03-08,7427.9500
2018-03-09,7560.8100
2018-03-12,7588.3200
2018-03-13,7511.0100
2018-03-14,7496.8100
2018-03-15,7481.7400
2018-03-16,7481.9900
2018-03-19,7344.2400
2018-03-20,7364.3000
2018-03-21,7345.2900
2018-03-22,7166.6800
2018-03-23,6992.6700
2018-03-26,7220.5400
2018-03-27,7008.8100
2018-03-28,6949.2300
2018-03-29,7063.4400
2018-04-02,6870.1200
2018-04-03,6941.2800
2018-04-04,7042.1100
2018-04-05,7076.5500
2018-04-06,6915.1100
2018-04-09,6950.3400
2018-04-10,7094.3000
2018-04-11,7069.0300
2018-04-12,7140.2500
2018-04-13,7106.6500
2018-04-16,7156.2800
2018-04-17,7281.1000
2018-04-18,7295.2400
2018-04-19,7238.0600
2018-04-20,7146.1300
2018-04-23,7128.6000
2018-04-24,7007.3500
2018-04-25,7003.7400
2018-04-26,7118.6800
2018-04-27,7119.8000
2018-04-30,7066.2700
2018-05-01,7130.7000
2018-05-02,7100.9000
2018-05-03,7088.1500
2018-05-04,7209.6200
2018-05-07,7265.2100
2018-05-08,7266.9000
2018-05-09,7339.9100
2018-05-10,7404.9700
2018-05-11,7402.8800
2018-05-14,7411.3200
2018-05-15,7351.6300
2018-05-16,7398.3000
2018-05-17,7382.4700
2018-05-18,7354.3400
2018-05-21,7394.0400
2018-05-22,7378.4600
2018-05-23,7425.9600
2018-05-24,7424.4300
2018-05-25,7433.8500
2018-05-29,7396.5900
2018-05-30,7462.4500
2018-05-31,7442.1200
2018-06-01,7554.3300
2018-06-04,7606.4600
2018-06-05,7637.8600
2018-06-06,7689.2400
2018-06-07,7635.0700
2018-06-08,7645.5100
2018-06-11,7659.9300
2018-06-12,7703.7900
2018-06-13,7695.7000
2018-06-14,7761.0400
2018-06-15,7746.3800
2018-06-18,7747.0300
2018-06-19,7725.5900
2018-06-20,7781.5100
2018-06-21,7712.9500
2018-06-22,7692.8200
2018-06-25,7532.0100
2018-06-26,7561.6300
2018-06-27,7445.0800
2018-06-28,7503.6800
2018-06-29,7510.3000
2018-07-02,7567.6900
2018-07-03,7502.6700
2018-07-05,7586.4300
2018-07-06,7688.3900
2018-07-09,7756.2000
2018-07-10,7759.2000
2018-07-11,7716.6100
2018-07-12,7823.9200
2018-07-13,7825.9800
2018-07-16,7805.7200
2018-07-17,7855.1200
2018-07-18,7854.4400
2018-07-19,7825.3000
2018-07-20,7820.2000
2018-07-23,7841.8700
2018-07-24,7840.7700
2018-07-25,7932.2400
2018-07-26,7852.1800
2018-07-27,7737.4200
2018-07-30,7630.0000
2018-07-31,7671.7900
2018-08-01,7707.2900
2018-08-02,7802.6900
2018-08-03,7812.0100
2018-08-06,7859.6800
2018-08-07,7883.6600
2018-08-08,7888.3300
2018-08-09,7891.7800
2018-08-10,7839.1100
2018-08-13,7819.7100
2018-08-14,7870.8900
2018-08-15,7774.1200
2018-08-16,7806.5200
2018-08-17,7816.3300
2018-08-20,7821.0100
2018-08-21,7859.1700
2018-08-22,7889.1000
2018-08-23,7878.4600
2018-08-24,7945.9800
2018-08-27,8017.9000
2018-08-28,8030.0400
2018-08-29,8109.6900
2018-08-30,8088.3600
2018-08-31,8109.5400
2018-09-04,8091.2500
2018-09-05,7995.1700
2018-09-06,7922.7300
2018-09-07,7902.5400
2018-09-10,7924.1600
2018-09-11,7972.4700
2018-09-12,7954.2300
2018-09-13,8013.7100
2018-09-14,8010.0400
2018-09-17,7895.7900
2018-09-18,7956.1100
2018-09-19,7950.0400
2018-09-20,8028.2300
2018-09-21,7986.9600
2018-09-24,7993.2500
2018-09-25,8007.4700
2018-09-26,7990.3700
2018-09-27,8041.9700
2018-09-28,8046.3500
2018-10-01,8037.3000
2018-10-02,7999.5500
2018-10-03,8025.0900
2018-10-04,7879.5100
2018-10-05,7788.4500
2018-10-08,7735.9500
2018-10-09,7738.0200
2018-10-10,7422.0500
2018-10-11,7329.0600
2018-10-12,7496.8900
2018-10-15,7430.7400
2018-10-16,7645.4900
2018-10-17,7642.7000
2018-10-18,7485.1400
2018-10-19,7449.0300
2018-10-22,7468.6300
2018-10-23,7437.5400
2018-10-24,7108.4000
2018-10-25,7318.3400
2018-10-26,7167.2100
2018-10-29,7050.2900
2018-10-30,7161.6500
2018-10-31,7305.9000
2018-11-01,7434.0600
2018-11-02,7356.9900
2018-11-05,7328.8500
2018-11-06,7375.9600
2018-11-07,7570.7500
2018-11-08,7530.8800
2018-11-09,7406.9000
2018-11-12,7200.8700
2018-11-13,7200.8700
2018-11-14,7136.3900
2018-11-15,7259.0300
2018-11-16,7247.8700
2018-11-19,7028.4800
2018-11-20,6908.8200
2018-11-21,6972.2500
2018-11-23,6938.9800
2018-11-26,7081.8500
2018-11-27,7082.7000
2018-11-28,7291.5900
2018-11-29,7273.0800
2018-11-30,7330.5400
2018-12-03,7441.5100
2018-12-04,7158.4300
2018-12-06,7188.2600
2018-12-07,6969.2500
2018-12-10,7020.5200
2018-12-11,7031.8300
2018-12-12,7098.3100
2018-12-13,7070.3300
2018-12-14,6910.6600
2018-12-17,6753.7300
2018-12-18,6783.9100
2018-12-19,6636.8300
2018-12-20,6528.4100
2018-12-21,6332.9900
2018-12-24,6192.9200
2018-12-26,6554.3600
2018-12-27,6579.4900
2018-12-28,6584.5200
2018-12-31,6635.2800
2019-01-02,6665.9400
2019-01-03,6463.5000
2019-01-04,6738.8600
2019-01-07,6823.4700
2019-01-08,6897.0000
2019-01-09,6957.0800
2019-01-10,6986.0700
2019-01-11,6971.4800
2019-01-14,6905.9200
2019-01-15,7023.8300
2019-01-16,7034.6900
2019-01-17,7084.4600
2019-01-18,7157.2300
2019-01-22,7020.3600
2019-01-23,7025.7700
2019-01-24,7073.4600
2019-01-25,7164.8600
2019-01-28,7085.6900
2019-01-29,7028.2900
2019-01-30,7183.0800
2019-01-31,7281.7400
2019-02-01,7263.8700
2019-02-04,7347.5400
2019-02-05,7402.0800
2019-02-06,7375.2800
2019-02-07,7288.3500
2019-02-08,7298.2000
2019-02-11,7307.9100
2019-02-12,7414.6200
2019-02-13,7420.3800
2019-02-14,7426.9500
2019-02-15,7472.4100
2019-02-19,7486.7700
2019-02-20,7489.0700
2019-02-21,7459.7100
2019-02-22,7527.5500
2019-02-25,7554.4600
2019-02-26,7549.3000
2019-02-27,7554.5100
2019-02-28,7532.5300
2019-03-01,7595.3500
2019-03-04,7577.5700
2019-03-05,7576.3600
2019-03-06,7505.9200
2019-03-07,7421.4600
2019-03-08,7408.1410
2019-03-11,7558.0630
2019-03-12,7591.0310
2019-03-13,7643.4060
2019-03-14,7630.9100
2019-03-15,7688.5270
2019-03-18,7714.4770
2019-03-19,7723.9450
2019-03-20,7728.9690
2019-03-21,7838.9610
2019-03-22,7642.6680
2019-03-25,7637.5430
2019-03-26,7691.5230
2019-03-27,7643.3790
2019-03-28,7669.1640
2019-03-29,7729.3200
2019-04-01,7828.9100
2019-04-02,7848.6880
2019-04-03,7895.5510
2019-04-04,7891.7850
2019-04-05,7938.6910
2019-04-08,7953.8830
2019-04-09,7909.2770
2019-04-10,7964.2420
2019-04-11,7947.3590
2019-04-12,7984.1640
2019-04-15,7976.0120
2019-04-16,8000.2270
2019-04-17,7996.0780
2019-04-18,7998.0630
2019-04-19,7998.0630
2019-04-22,8015.2660
2019-04-23,8120.8200
2019-04-24,8102.0160
2019-04-25,8118.6840
2019-04-26,8146.3980
2019-04-29,8161.8520
2019-04-30,8095.3870
2019-05-01,8049.6410
2019-05-02,8036.7730
2019-05-03,8163.9960
2019-05-06,8123.2890
2019-05-07,7963.7580
2019-05-08,7943.3200
2019-05-09,7910.5860
2019-05-10,7916.9410
2019-05-13,7647.0230
2019-05-14,7734.4920
2019-05-15,7822.1480
2019-05-16,7898.0470
2019-05-17,7816.2850
2019-05-20,7702.3750
2019-05-21,7785.7230
2019-05-22,7750.8440
2019-05-23,7628.2850
2019-05-24,7637.0080
2019-05-28,7607.3520
2019-05-29,7547.3090
2019-05-30,7567.7150
2019-05-31,7453.1480
2019-06-03,7333.0200
2019-06-04,7527.1170
2019-06-05,7575.4770
2019-06-06,7615.5550
2019-06-07,7742.1020
2019-06-10,7823.1680
2019-06-11,7822.5660
2019-06-12,7792.7190
2019-06-13,7837.1290
2019-06-14,7796.6600
2019-06-17,7845.0230
2019-06-18,7953.8830
2019-06-19,7987.3240
2019-06-20,8051.3400
2019-06-21,8031.7070
2019-06-24,8005.6950
2019-06-25,7884.7150
2019-06-26,7909.9730
2019-06-27,7967.7580
2019-06-28,8006.2420
2019-07-01,8091.1640
2019-07-02,8109.0940
2019-07-03,8170.2300
2019-07-05,8161.7890
2019-07-08,8098.3830
2019-07-09,8141.7270
2019-07-10,8202.5310
2019-07-11,8196.0430
2019-07-12,8244.1450
2019-07-15,8258.1840
2019-07-16,8222.7970
2019-07-17,8185.2070
2019-07-18,8207.2420
2019-07-19,8146.4880
2019-07-22,8204.1370
2019-07-23,8251.4020
2019-07-24,8321.5000
2019-07-25,8238.5390
2019-07-26,8330.2110
2019-07-29,8293.3280
2019-07-30,8273.6130
2019-07-31,8175.4180
2019-08-01,8111.1210
2019-08-02,8004.0740
2019-08-05,7726.0390
2019-08-06,7833.2660
2019-08-07,7862.8240
2019-08-08,8039.1560
2019-08-09,7959.1410
2019-08-12,7863.4100
2019-08-13,8016.3590
2019-08-14,7773.9380
2019-08-15,7766.6170
2019-08-16,7895.9920
2019-08-19,8002.8130
2019-08-20,7948.5590
2019-08-21,8020.2070
2019-08-22,7991.3870
2019-08-23,7751.7660
2019-08-26,7853.7340
2019-08-27,7826.9450
2019-08-28,7856.8830
2019-08-29,7973.3950
2019-08-30,7962.8830
2019-09-03,7874.1600
2019-09-04,7976.8790
2019-09-05,8116.8280
2019-09-06,8103.0740
2019-09-09,8087.4380
2019-09-10,8084.1560
2019-09-11,8169.6800
2019-09-12,8194.4690
2019-09-13,8176.7150
2019-09-16,8153.5430
2019-09-17,8186.0160
2019-09-18,8177.3910
2019-09-19,8182.8790
2019-09-20,8117.6760
2019-09-23,8112.4610
2019-09-24,7993.6250
2019-09-25,8077.3830
2019-09-26,8030.6600
2019-09-27,7939.6250
2019-09-30,7999.3400
2019-10-01,7908.6840
2019-10-02,7785.2460
2019-10-03,7872.2660
2019-10-04,7982.4730
2019-10-07,7956.2930
2019-10-08,7823.7770
2019-10-09,7903.7420
2019-10-10,7950.7810
2019-10-11,8057.0390
2019-10-14,8048.6480
2019-10-15,8148.7070
2019-10-16,8124.1840
2019-10-17,8156.8520
2019-10-18,8089.5430
2019-10-21,8162.9880
2019-10-22,8104.2970
2019-10-23,8119.7930
2019-10-24,8185.7970
2019-10-25,8243.1170
2019-10-28,8325.9840
2019-10-29,8276.8520
2019-10-30,8303.9770
2019-10-31,8292.3590
2019-11-01,8386.3980
2019-11-04,8433.1990
2019-11-05,8434.6800
2019-11-06,8410.6290
2019-11-07,8434.5160
2019-11-08,8475.3130
2019-11-11,8464.2770
2019-11-12,8486.0900
2019-11-13,8482.1020
2019-11-14,8479.0160
2019-11-15,8540.8280
2019-11-18,8549.9380
2019-11-19,8570.6560
2019-11-20,8526.7300
2019-11-21,8506.2110
2019-11-22,8519.8870
2019-11-25,8632.4880
2019-11-26,8647.9340
2019-11-27,8705.1760
2019-11-29,8665.4730
2019-12-02,8567.9880
2019-12-03,8520.6450
2019-12-04,8566.6720
2019-12-05,8570.7030
2019-12-06,8656.5270
2019-12-09,8621.8280
2019-12-10,8616.1840
2019-12-11,8654.0510
2019-12-12,8717.3160
2019-12-13,8734.8790
2019-12-16,8814.2270
2019-12-17,8823.3550
2019-12-18,8827.7340
2019-12-19,8887.2190
2019-12-20,8924.9570
2019-12-23,8945.6480
2019-12-24,8952.8830
2019-12-26,9022.3910
2019-12-27,9006.6170
2019-12-30,8945.9920
2019-12-31,8972.6050
2020-01-02,9092.1880
2020-01-03,9020.7700
2020-01-06,9071.4650
2020-01-07,9068.5820
2020-01-08,9129.2420
2020-01-09,9203.4260
2020-01-10,9178.8590
2020-01-13,9273.9340
2020-01-14,9251.3280
2020-01-15,9258.6950
2020-01-16,9357.1330
2020-01-17,9388.9450
2020-01-21,9370.8090
2020-01-22,9383.7700
2020-01-23,9402.4770
2020-01-24,9314.9100
2020-01-27,9139.3090
2020-01-28,9269.6800
2020-01-29,9275.1640
2020-01-30,9298.9340
2020-01-31,9150.9380
2020-02-03,9273.4020
2020-02-04,9467.9730
2020-02-05,9508.6840
2020-02-06,9572.1520
2020-02-07,9520.5120
2020-02-10,9628.3910
2020-02-11,9638.9410
2020-02-12,9725.9610
2020-02-13,9711.9690
2020-02-14,9731.1760
2020-02-18,9732.7420
2020-02-19,9817.1800
2020-02-20,9750.9650
2020-02-21,9576.5900
2020-02-24,9221.2810
2020-02-25,8965.6130
2020-02-26,8980.7730
2020-02-27,8566.4800
2020-02-28,8567.3670
2020-03-02,8952.1640
2020-03-03,8684.0900
2020-03-04,9018.0900
2020-03-05,8738.5940
2020-03-06,8575.6170
2020-03-09,7950.6760
2020-03-10,8344.2540
2020-03-11,7952.0510
2020-03-12,7201.8010
2020-03-13,7874.8750
2020-03-16,6904.5940
2020-03-17,7334.7810
2020-03-18,6989.8440
2020-03-19,7150.5780
2020-03-20,6879.5160
2020-03-23,6860.6720
2020-03-24,7417.8550
2020-03-25,7384.2970
2020-03-26,7797.5350
2020-03-27,7502.3790
2020-03-30,7774.1520
2020-03-31,7700.0980
2020-04-01,7360.5820
2020-04-02,7487.3130
2020-04-03,7373.0820
2020-04-06,7913.2380
2020-04-07,7887.2580
2020-04-08,8090.9020
2020-04-09,8153.5740
2020-04-13,8192.4260
2020-04-14,8515.7420
2020-04-15,8393.1760
2020-04-16,8532.3630
2020-04-17,8650.1410
2020-04-20,8560.7270
2020-04-21,8263.2300
2020-04-22,8495.3790
2020-04-23,8494.7540
2020-04-24,8634.5200
2020-04-27,8730.1640
2020-04-28,8607.7300
2020-04-29,8914.7110
2020-04-30,8889.5510
2020-05-01,8604.9490
2020-05-04,8710.7150
2020-05-05,8809.1210
2020-05-06,8854.3870
2020-05-07,8979.6600
2020-05-08,9121.3200
2020-05-11,9192.3440
2020-05-12,9002.5510
2020-05-13,8863.1680
2020-05-14,8943.7230
2020-05-15,9014.5590
2020-05-18,9234.8280
2020-05-19,9185.1050
2020-05-20,9375.7770
2020-05-21,9284.8830
2020-05-22,9324.5860
2020-05-26,9340.2190
2020-05-27,9412.3590
2020-05-28,9368.9880
2020-05-29,9489.8710
2020-06-01,9552.0510
2020-06-02,9608.3750
2020-06-03,9682.9100
2020-06-04,9615.8130
2020-06-05,9814.0820
2020-06-08,9924.7460
2020-06-09,9953.7540
2020-06-10,10020.3480
2020-06-11,9492.7270
2020-06-12,9588.8090
2020-06-15,9726.0230
2020-06-16,9895.8670
2020-06-17,9910.5310
2020-06-18,9943.0510
2020-06-19,9946.1250
2020-06-22,10056.4770
2020-06-23,10131.3670
2020-06-24,9909.1640
2020-06-25,10017.0040
2020-06-26,9757.2190
2020-06-29,9874.1520
2020-06-30,10058.7660
2020-07-01,10154.6290
2020-07-02,10207.6290
2020-07-06,10433.6480
2020-07-07,10343.8870
2020-07-08,10492.5000
2020-07-09,10547.7500
2020-07-10,10617.4450
2020-07-13,10390.8440
2020-07-14,10488.5780
2020-07-15,10550.4920
2020-07-16,10473.8280
2020-07-17,10503.1910
2020-07-20,10767.0940
2020-07-21,10680.3630
2020-07-22,10706.1290
2020-07-23,10461.4180
2020-07-24,10363.1760
2020-07-27,10536.2660
2020-07-28,10402.0900
2020-07-29,10542.9410
2020-07-30,10587.8130
2020-07-31,10745.2730
2020-08-03,10902.7970
2020-08-04,10941.1640
2020-08-05,10998.3980
2020-08-06,11108.0700
2020-08-07,11010.9840
2020-08-10,10968.3550
2020-08-11,10782.8240
2020-08-12,11012.2380
2020-08-13,11042.5040
2020-08-14,11019.3010
2020-08-17,11129.7270
2020-08-18,11210.8440
2020-08-19,11146.4610
2020-08-20,11264.9530
2020-08-21,11311.8010
2020-08-24,11379.7190
2020-08-25,11466.4730
2020-08-26,11665.0590
2020-08-27,11625.3360
2020-08-28,11695.6330
2020-08-31,11775.4570
2020-09-01,11939.6680
2020-09-02,12056.4410
2020-09-03,11458.1020
2020-09-04,11313.1330
2020-09-08,10847.6910
2020-09-09,11141.5630
2020-09-10,10919.5940
2020-09-11,10853.5470
2020-09-14,11056.6520
2020-09-15,11190.3240
2020-09-16,11050.4690
2020-09-17,10910.2770
2020-09-18,10793.2810
2020-09-21,10778.7970
2020-09-22,10963.6370
2020-09-23,10632.9840
2020-09-24,10672.2660
2020-09-25,10913.5630
2020-09-28,11117.5230
2020-09-29,11085.2500
2020-09-30,11167.5080
2020-10-01,11326.5080
2020-10-02,11075.0160
2020-10-05,11332.4840
2020-10-06,11154.6050
2020-10-07,11364.5980
2020-10-08,11420.9800
2020-10-09,11579.9450
2020-10-12,11876.2580
2020-10-13,11863.8950
2020-10-14,11768.7300
2020-10-15,11713.8710
2020-10-16,11671.5550
2020-10-19,11478.8830
2020-10-20,11516.4960
2020-10-21,11484.6950
2020-10-22,11506.0040
2020-10-23,11548.2810
2020-10-26,11358.9380
2020-10-27,11431.3520
2020-10-28,11004.8670
2020-10-29,11185.5940
2020-10-30,10911.5900
2020-11-02,10957.6130
2020-11-03,11160.5740
2020-11-04,11590.7810
2020-11-05,11890.9260
2020-11-06,11895.2300
2020-11-09,11713.7810
2020-11-10,11553.8550
2020-11-11,11786.4300
2020-11-12,11709.5900
2020-11-13,11829.2861
2020-11-16,11924.1300
2020-11-17,11899.3400
2020-11-18,11801.6000
2020-11-19,11904.7100
2020-11-20,11854.9700
2020-11-23,11880.6300
2020-11-24,12036.7900
2020-11-25,12094.4000
2020-11-27,12205.8500
2020-11-30,12198.7400
2020-12-01,12355.1100
2020-12-02,12349.3700
2020-12-03,12377.1800
2020-12-04,12464.2300
2020-12-07,12519.9500
2020-12-08,12582.7700
2020-12-09,12338.9500
2020-12-10,12405.8100
2020-12-11,12377.8700
2020-12-14,12440.0400
2020-12-15,12595.0600
2020-12-16,12658.1900
2020-12-17,12764.7500
2020-12-18,12755.6400
2020-12-21,12742.5200
2020-12-22,12807.9200
2020-12-23,12771.1100
2020-12-24,12804.7300
2020-12-28,12899.4200
2020-12-29,12850.2200
2020-12-30,12870.0000
2020-12-31,12888.2800
2021-01-04,12698.4500
2021-01-05,12818.9600
2021-01-06,12740.7900
2021-01-07,13067.4800
2021-01-08,13201.9800
2021-01-11,13036.4300
2021-01-12,13072.4300
2021-01-13,13128.9500
2021-01-14,13112.6400
2021-01-15,12998.5000
2021-01-19,13197.1800
2021-01-20,13457.2500
2021-01-21,13530.9100
2021-01-22,13543.0600
2021-01-25,13635.9900
2021-01-26,13626.0600
2021-01-27,13270.6000
2021-01-28,13337.1600
2021-01-29,13070.6900
2021-02-01,13403.3900
